arrest,cop,['wn'],[2],[0],[28],[176],1.0,0.73655840754508972
attack,bomber,"['wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn']","[9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9]","[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]","[470, 470, 470, 470, 470, 470, 470, 470, 470, 470, 470, 470, 470, 470, 470, 470, 470, 470, 470, 470, 470, 470, 470, 470, 470, 470, 470, 470]","[1267, 1267, 1267, 1267, 1267, 1267, 1267, 1267, 1267, 1267, 1267, 1267, 1267, 1267, 1267, 1267, 1267, 1267, 1267, 1267, 1267, 1267, 1267, 1267, 1267, 1267, 1267, 1267]",1.0,0.67113677607336331
attack,bomb,"['wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn']","[9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9]","[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]","[470, 470, 470, 470, 470, 470, 470, 470, 470, 470, 470, 470, 470, 470]","[1267, 1267, 1267, 1267, 1267, 1267, 1267, 1267, 1267, 1267, 1267, 1267, 1267, 1267]",0.8888888888888888,0.59156735639961289
attack,raid,"['wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn']","[9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[470, 470, 470, 470, 470, 470, 470, 470, 470, 470, 470, 470, 470, 470]","[1267, 1267, 1267, 1267, 1267, 1267, 1267, 1267, 1267, 1267, 1267, 1267, 1267, 1267]",1.0,0.49704667943437464
attack,fire,"['wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18]","[786, 786, 786, 786, 786, 786, 786, 786, 786, 786, 786, 786, 786, 786, 786]","[1033, 1033, 1033, 1033, 1033, 1033, 1033, 1033, 1033, 1033, 1033, 1033, 1033, 1033, 1033]",0.23076923076923078,0.72289074113590135
attack,cannonade,"['wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn']","[9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[470, 470, 470, 470, 470, 470, 470, 470, 470, 470, 470, 470, 470, 470]","[1267, 1267, 1267, 1267, 1267, 1267, 1267, 1267, 1267, 1267, 1267, 1267, 1267, 1267]",NA,0.74576494148195493
attack,onslaught,['wn'],[0],[2],[786],[1033],0.5,0.51070377103045339
attack,firing,"['wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8]","[786, 786, 786, 786, 786, 786, 786, 786, 786, 786, 786, 786, 786, 786, 786]","[1033, 1033, 1033, 1033, 1033, 1033, 1033, 1033, 1033, 1033, 1033, 1033, 1033, 1033, 1033]",0.5714285714285714,0.66291346174994104
attack,blitz,"['wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[786, 786, 786, 786, 786, 786, 786, 786, 786, 786, 786, 786, 786, 786, 786, 470, 470, 470, 470, 470, 470, 470, 470, 470, 470, 470, 470, 470, 470]","[1033, 1033, 1033, 1033, 1033, 1033, 1033, 1033, 1033, 1033, 1033, 1033, 1033, 1033, 1033, 1267, 1267, 1267, 1267, 1267, 1267, 1267, 1267, 1267, 1267, 1267, 1267, 1267, 1267]",NA,0.68044296736205012
attack,attacker,"['wn', 'wn']","[9, 14]","[22, 0]","[470, 0]","[1267, 160]",1.0,0.59716891084087953
attack,attack,"['wn', 'wn', 'wn']","[0, 9, 14]","[17, 22, 0]","[786, 470, 0]","[1033, 1267, 160]",0.6296296296296297,1.4210854715202004e-14
attack,bombardment,"['wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[786, 786, 786, 786, 786, 786, 786, 786, 786, 786, 786, 786, 786, 786, 786, 470, 470, 470, 470, 470, 470, 470, 470, 470, 470, 470, 470, 470, 470]","[1033, 1033, 1033, 1033, 1033, 1033, 1033, 1033, 1033, 1033, 1033, 1033, 1033, 1033, 1033, 1267, 1267, 1267, 1267, 1267, 1267, 1267, 1267, 1267, 1267, 1267, 1267, 1267, 1267]",NA,0.55640839857954993
attack,blitzkrieg,"['wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[786, 786, 786, 786, 786, 786, 786, 786, 786, 786, 786, 786, 786, 786, 786]","[1033, 1033, 1033, 1033, 1033, 1033, 1033, 1033, 1033, 1033, 1033, 1033, 1033, 1033, 1033]",NA,0.63478432479091595
attack,invasion,"['wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn']","[9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9]","[7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7]","[470, 470, 470, 470, 470, 470, 470, 470, 470, 470, 470, 470, 470, 470]","[1267, 1267, 1267, 1267, 1267, 1267, 1267, 1267, 1267, 1267, 1267, 1267, 1267, 1267]",0.75,0.62552075081816305
attack,strike,"['wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7]","[786, 786, 786, 786, 786, 786, 786, 786, 786, 786, 786, 786, 786, 786, 786, 470, 470, 470, 470, 470, 470, 470, 470, 470, 470, 470, 470, 470, 470, 470, 470, 470, 470, 470, 470, 470, 470, 470, 470, 470, 470, 470, 470]","[1033, 1033, 1033, 1033, 1033, 1033, 1033, 1033, 1033, 1033, 1033, 1033, 1033, 1033, 1033, 1267, 1267, 1267, 1267, 1267, 1267, 1267, 1267, 1267, 1267, 1267, 1267, 1267, 1267, 1267, 1267, 1267, 1267, 1267, 1267, 1267, 1267, 1267, 1267, 1267, 1267, 1267, 1267]",0.2222222222222222,0.58337031801100747
attack,torpedo,"['wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn']","[9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[470, 470, 470, 470, 470, 470, 470, 470, 470, 470, 470, 470, 470, 470]","[1267, 1267, 1267, 1267, 1267, 1267, 1267, 1267, 1267, 1267, 1267, 1267, 1267, 1267]",NA,0.70750472456160485
attack,incursion,"['wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[786, 786, 786, 786, 786, 786, 786, 786, 786, 786, 786, 786, 786, 786, 786]","[1033, 1033, 1033, 1033, 1033, 1033, 1033, 1033, 1033, 1033, 1033, 1033, 1033, 1033, 1033]",0.0,0.53513282118644456
attack,counterattack,"['wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[786, 786, 786, 786, 786, 786, 786, 786, 786, 786, 786, 786, 786, 786, 786, 470, 470, 470, 470, 470, 470, 470, 470, 470, 470, 470, 470, 470, 470]","[1033, 1033, 1033, 1033, 1033, 1033, 1033, 1033, 1033, 1033, 1033, 1033, 1033, 1033, 1033, 1267, 1267, 1267, 1267, 1267, 1267, 1267, 1267, 1267, 1267, 1267, 1267, 1267, 1267]",1.0,0.47946876532211713
attack,bombing,"['wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]","[786, 786, 786, 786, 786, 786, 786, 786, 786, 786, 786, 786, 786, 786, 786, 470, 470, 470, 470, 470, 470, 470, 470, 470, 470, 470, 470, 470, 470]","[1033, 1033, 1033, 1033, 1033, 1033, 1033, 1033, 1033, 1033, 1033, 1033, 1033, 1033, 1033, 1267, 1267, 1267, 1267, 1267, 1267, 1267, 1267, 1267, 1267, 1267, 1267, 1267, 1267]",1.0,0.42223043176765063
convict,convict,"['wn', 'wn']","[2, 2]","[11, 11]","[11, 11]","[30, 30]",1.0,5.9604644775390625e-08
convict,conviction,['wn'],[2],[11],[11],[30],0.13636363636363635,0.44571837459316099
appeal,appeal,"['wn', 'wn']","[2, 4]","[8, 4]","[8, 4]","[69, 96]",0.32,0.0
manufacture,manufacture,"['wn', 'wn', 'wn', 'wn']","[0, 1, 2, 2]","[2, 0, 3, 3]","[45, 62, 8, 8]","[914, 208, 121, 121]",1.0,5.9604644775390625e-08
manufacture,prefabrication,"['wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[62, 62, 62, 62, 62, 62, 62, 62, 62, 62, 62, 62, 62, 62, 62]","[208, 208, 208, 208, 208, 208, 208, 208, 208, 208, 208, 208, 208, 208, 208]",NA,0.68590766191482544
manufacture,production,"['wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45]","[914, 914, 914, 914, 914, 914, 914, 914, 914, 914, 914, 914, 914, 914]",0.0,0.59299442172050476
manufacture,manufacturing,['wn'],[1],[2],[62],[208],1.0,0.38575506210327148
manufacture,fabrication,"['wn', 'wn', 'wn', 'wn']","[1, 2, 2, 2]","[0, 0, 0, 0]","[62, 8, 8, 8]","[208, 121, 121, 121]",NA,0.54601836204528809
manufacture,manufacturer,"['wn', 'wn']","[2, 2]","[3, 3]","[8, 8]","[121, 121]",1.0,0.4362027645111084
buy,purchaser,['wn'],[1],[34],[316],[4302],NA,0.65720669372121654
buy,purchase,"['wn', 'wn']","[1, 1]","[34, 34]","[316, 316]","[4302, 4302]",0.9166666666666666,0.23600955224094111
buy,buy,['wn'],[1],[102],[316],[4302],NA,5.9604644775390625e-08
buy,purchasing,['wn'],[1],[34],[316],[4302],NA,0.43019372224807739
buy,repurchase,"['wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[316, 316, 316, 316, 316, 316, 316, 316, 316, 316, 316, 316, 316, 316, 316]","[4302, 4302, 4302, 4302, 4302, 4302, 4302, 4302, 4302, 4302, 4302, 4302, 4302, 4302, 4302]",NA,0.65211606025695801
buy,take,"['wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[316, 316, 316, 316, 316, 316, 316, 316, 316, 316, 316, 316, 316, 316, 316]","[4302, 4302, 4302, 4302, 4302, 4302, 4302, 4302, 4302, 4302, 4302, 4302, 4302, 4302, 4302]",NA,0.7140190601348877
buy,buyer,['wn'],[1],[102],[316],[4302],1.0,0.56140217185020447
buy,buying,['wn'],[1],[102],[316],[4302],1.0,0.27908128499984741
execute,executing,['wn'],[0],[2],[200],[284],NA,0.21934598684310913
execute,execution,['wn'],[0],[2],[200],[284],0.6666666666666666,0.35417580604553223
broadcast,broadcast,['wn'],[0],[3],[3],[30],1.0,0.0
broadcast,newscast,"['wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]","[30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30]",NA,0.48436635732650757
broadcast,rebroadcast,"['wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]","[30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30]",NA,0.31001569688413722
broadcast,telecast,"['wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]","[30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30]",NA,0.2772362232208252
broadcast,simulcast,"['wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]","[30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30]",NA,0.34460957710628781
birth,calving,"['wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn']","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]","[166, 166, 166, 166, 166, 166, 166, 166, 166, 166, 166, 166, 166, 166, 166]","[263, 263, 263, 263, 263, 263, 263, 263, 263, 263, 263, 263, 263, 263, 263]",1.0,0.66148851284316257
birth,hatching,"['wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn']","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]","[166, 166, 166, 166, 166, 166, 166, 166, 166, 166, 166, 166, 166, 166, 166]","[263, 263, 263, 263, 263, 263, 263, 263, 263, 263, 263, 263, 263, 263, 263]",1.0,0.74386560916900635
birth,rebirth,"['wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91, 91]",NA,0.7227628231048584
birth,farrowing,"['wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn']","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[166, 166, 166, 166, 166, 166, 166, 166, 166, 166, 166, 166, 166, 166, 166]","[263, 263, 263, 263, 263, 263, 263, 263, 263, 263, 263, 263, 263, 263, 263]",NA,0.69967281818389893
birth,gestation,"['wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22]","[13274, 13274, 13274, 13274, 13274, 13274, 13274, 13274, 13274, 13274, 13274, 13274, 13274, 13274, 13274, 13274, 13274, 13274, 13274, 13274, 13274, 13274, 13274, 13274, 13274, 13274, 13274, 13274]",NA,0.55729672312736511
birth,egg_laying,"['wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn']","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[166, 166, 166, 166, 166, 166, 166, 166, 166, 166, 166, 166, 166, 166, 166]","[263, 263, 263, 263, 263, 263, 263, 263, 263, 263, 263, 263, 263, 263, 263]",1.0,0.74505740404129028
birth,vaginal_birth,"['wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn']","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[166, 166, 166, 166, 166, 166, 166, 166, 166, 166, 166, 166, 166, 166, 166]","[263, 263, 263, 263, 263, 263, 263, 263, 263, 263, 263, 263, 263, 263, 263]",NA,0.62054175138473511
birth,childbearing,"['wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn']","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[166, 166, 166, 166, 166, 166, 166, 166, 166, 166, 166, 166, 166, 166, 166]","[263, 263, 263, 263, 263, 263, 263, 263, 263, 263, 263, 263, 263, 263, 263]",NA,0.63421109318733215
birth,twin,"['wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22]","[13274, 13274, 13274, 13274, 13274, 13274, 13274, 13274, 13274, 13274, 13274, 13274, 13274, 13274]",1.0,0.66875758767127991
birth,cradle,"['wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6]","[71, 71, 71, 71, 71, 71, 71, 71, 71, 71, 71, 71, 71, 71]",0.0,0.74969145659310144
birth,birthing,['wn'],[2],[0],[166],[263],NA,0.49932688474655151
birth,birth,"['wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn']","[0, 1, 2, 4, 5, 5, 5]","[6, 2, 1, 0, 0, 0, 0]","[6, 2, 166, 0, 22, 22, 22]","[71, 91, 263, 62, 13274, 13274, 13274]",1.0,-1.1920928955078125e-07
birth,childbirth,"['wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn']","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[166, 166, 166, 166, 166, 166, 166, 166, 166, 166, 166, 166, 166, 166, 166]","[263, 263, 263, 263, 263, 263, 263, 263, 263, 263, 263, 263, 263, 263, 263]",NA,0.46299493312835693
birth,pup,"['wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22]","[13274, 13274, 13274, 13274, 13274, 13274, 13274, 13274, 13274, 13274, 13274, 13274, 13274, 13274]",1.0,0.72623527050018311
birth,foal,"['wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22]","[13274, 13274, 13274, 13274, 13274, 13274, 13274, 13274, 13274, 13274, 13274, 13274, 13274, 13274]",NA,0.66502092272167945
birth,parturition,['wn'],[2],[0],[166],[263],NA,0.58616870641708374
birth,cub,"['wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn', 'wn']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22]","[13274, 13274, 13274, 13274, 13274, 13274, 13274, 13274, 13274, 13274, 13274, 13274, 13274, 13274]",NA,0.66453596949577332
hire,hire,['wn'],[1],[0],[0],[16],NA,1.1920927533992653e-07
hire,hirer,['wn'],[2],[33],[214],[1365],NA,0.59858690517104796
